FinancialId,dateKey,storeId,Revenue,COGS,operatingExpenses,marketingExpenses,taxAmount,grossProfit,netProfit
7302,20250101,1,5460.45,3382.49,663.18,202.24,232.88,2077.96,979.66
7303,20250101,2,4874.65,2995.82,838.49,260.84,217.49,1878.83,562.01
7304,20250101,3,2624.41,1729.52,315.99,137.05,115.6,894.89,326.25
7305,20250101,4,2772.25,1819.34,344.06,138.13,122.87,952.91,347.85
7306,20250101,5,1755.81,1150.3,309.64,75.88,86.15,605.51,133.84
7307,20250101,6,5034.55,3109.54,725.35,348.93,235.69,1925.01,615.04
7308,20250101,7,1698.79,957.89,219.09,62.13,51.11,740.9,408.57
7309,20250101,8,4575.04,2817.32,960.46,300.83,222.51,1757.72,273.92
7310,20250101,9,2303.51,1439.98,478.81,183.99,114.96,863.53,85.77
7311,20250101,10,3194.72,2100.78,665.35,207.33,142.14,1093.94,79.12
7312,20250101,11,1848.48,1248.38,341.59,87.55,86.01,600.1,84.95
7313,20250101,12,3436.19,2471.05,581.71,263.75,162.08,965.14,-42.4
7314,20250101,13,3900.62,2186.37,504.41,283.69,156.84,1714.25,769.31
7315,20250101,14,2356.97,1677.88,389.43,79.41,96.85,679.09,113.4
7316,20250101,15,3412.01,1905.79,572.16,224.89,165.42,1506.22,543.75
7317,20250101,16,1886.36,1210.71,400.31,136.0,68.95,675.65,70.39
7318,20250101,17,4456.76,2730.89,925.22,146.6,217.79,1725.87,436.26
7319,20250101,18,3279.98,2236.25,673.68,214.56,156.61,1043.73,-1.12
7320,20250101,19,3518.64,2153.11,469.25,276.99,167.83,1365.53,451.46
7321,20250101,20,1458.33,991.72,281.91,111.89,61.4,466.61,11.41
7322,20250102,1,1941.53,1323.27,261.58,123.08,64.91,618.26,168.69
7323,20250102,2,2571.77,1605.49,516.26,141.14,117.64,966.28,191.24
7324,20250102,3,65.02,39.95,11.46,2.67,2.28,25.07,8.66
7325,20250102,4,1958.81,1255.64,243.13,137.73,72.94,703.17,249.37
7326,20250102,5,5283.4,3513.65,684.86,367.74,242.94,1769.75,474.21
7327,20250102,6,2706.11,1787.18,570.59,210.5,98.12,918.93,39.72
7328,20250102,7,1854.18,1076.53,299.52,114.2,85.89,777.65,278.04
7329,20250102,8,2614.63,1653.24,555.14,173.68,90.65,961.39,141.92
7330,20250102,9,5257.38,3283.29,655.24,342.55,228.21,1974.09,748.09
7331,20250102,10,3801.76,2240.14,545.34,248.01,121.22,1561.62,647.05
7332,20250102,11,2750.84,1760.07,597.44,194.43,94.54,990.77,104.36
7333,20250102,12,2685.4,1764.82,335.32,157.61,112.92,920.58,314.73
7334,20250102,13,1311.61,744.78,272.89,70.03,65.5,566.83,158.41
7335,20250102,14,6331.24,3981.35,1320.72,235.95,297.07,2349.89,496.15
7336,20250102,15,3016.81,1748.37,623.71,194.67,137.12,1268.44,312.94
7337,20250102,16,2560.16,1698.0,351.46,133.54,94.18,862.16,282.98
7338,20250102,17,2406.84,1325.24,470.73,110.9,75.15,1081.6,424.82
7339,20250102,18,2857.2,1894.05,411.99,140.99,128.26,963.15,281.91
7340,20250102,19,4407.33,2909.95,571.22,182.44,155.36,1497.38,588.36
7341,20250102,20,2640.95,1679.83,345.66,163.92,96.25,961.12,355.29
7342,20250103,1,3507.31,2041.38,421.84,133.63,132.17,1465.93,778.29
7343,20250103,2,1834.91,1258.42,256.63,67.85,71.14,576.49,180.87
7344,20250103,3,3459.07,2164.97,472.63,241.53,106.97,1294.1,472.97
7345,20250103,4,2128.37,1221.91,367.81,125.48,86.61,906.46,326.56
7346,20250103,5,2020.75,1282.84,369.46,154.51,95.27,737.91,118.67
7347,20250103,6,3221.87,1937.82,564.48,134.99,158.26,1284.05,426.32
7348,20250103,7,1615.69,1011.83,231.91,128.39,60.44,603.86,183.12
7349,20250103,8,3361.34,2437.4,415.2,178.36,103.4,923.94,226.98
7350,20250103,9,1200.59,744.34,239.69,59.76,55.12,456.25,101.68
7351,20250103,10,4393.89,3077.6,908.1,165.14,163.8,1316.29,79.25
7352,20250103,11,2053.16,1298.0,408.12,118.08,64.69,755.16,164.27
7353,20250103,12,2073.43,1339.7,260.42,134.73,96.5,733.73,242.08
7354,20250103,13,1330.35,786.8,212.4,105.56,52.56,543.55,173.03
7355,20250103,14,1995.11,1362.92,257.1,87.58,94.16,632.19,193.35
7356,20250103,15,393.64,267.16,56.16,30.69,12.99,126.48,26.64
7357,20250103,16,2222.51,1345.16,450.66,163.58,67.2,877.35,195.91
7358,20250103,17,4327.39,2576.27,893.64,237.7,205.91,1751.12,413.87
7359,20250103,18,2180.36,1383.49,409.46,107.73,74.98,796.87,204.7
7360,20250103,19,4829.61,3268.9,629.39,231.26,208.42,1560.71,491.64
7361,20250103,20,6767.74,4164.67,912.99,254.71,299.61,2603.07,1135.76
7362,20250104,1,2465.48,1581.2,443.76,165.85,92.03,884.28,182.64
7363,20250104,2,1690.84,1243.09,218.65,100.83,71.08,447.75,57.19
7364,20250104,3,2829.97,1736.13,446.13,121.86,102.71,1093.84,423.14
7365,20250104,4,1711.17,1076.46,235.26,78.77,53.27,634.71,267.41
7366,20250104,5,1353.65,932.55,270.94,72.23,58.02,421.1,19.91
7367,20250104,6,1927.22,1076.97,312.06,94.31,63.31,850.25,380.57
7368,20250104,7,2090.34,1298.57,330.4,63.6,79.57,791.77,318.2
7369,20250104,8,3469.38,2073.86,687.67,142.11,142.94,1395.52,422.8
7370,20250104,9,5771.57,3618.93,763.95,355.49,218.07,2152.64,815.13
7371,20250104,10,7404.2,4822.96,1458.24,548.79,273.14,2581.24,301.07
7372,20250104,11,828.79,480.49,112.38,51.32,32.45,348.3,152.15
7373,20250104,12,2638.87,1632.69,358.98,142.59,117.07,1006.18,387.54
7374,20250104,13,2299.79,1326.34,449.78,82.07,78.49,973.45,363.11
7375,20250104,14,2883.55,1628.84,378.12,141.27,104.92,1254.71,630.4
7376,20250104,15,1258.56,933.92,229.91,99.91,62.48,324.64,-67.66
7377,20250104,16,4478.15,2938.65,931.74,202.35,213.1,1539.5,192.31
7378,20250104,17,247.01,168.68,36.19,13.28,8.35,78.33,20.51
7379,20250104,18,3935.49,2549.73,837.71,234.78,178.67,1385.76,134.6
7380,20250104,19,2404.8,1550.88,335.17,153.84,119.51,853.92,245.4
7381,20250104,20,1757.87,983.41,335.78,135.41,86.48,774.46,216.79
7382,20250105,1,1688.22,956.8,370.32,82.06,65.13,731.42,213.91
7383,20250105,2,3596.49,2336.65,674.29,135.68,127.19,1259.84,322.68
7384,20250105,3,2057.61,1382.5,377.96,162.83,100.03,675.11,34.29
7385,20250105,4,998.18,638.13,121.41,74.75,32.73,360.05,131.16
7386,20250105,5,3623.62,2504.32,641.08,282.25,171.34,1119.3,24.63
7387,20250105,6,5464.49,3646.53,714.05,285.59,208.11,1817.96,610.21
7388,20250105,7,2616.6,1709.21,479.56,103.13,100.8,907.39,223.9
7389,20250105,8,2652.81,1864.48,338.81,94.38,110.13,788.33,245.01
7390,20250105,9,3645.92,2143.02,524.76,270.72,148.58,1502.9,558.84
7391,20250105,10,2449.96,1657.95,325.82,139.96,75.59,792.01,250.64
7392,20250105,11,2802.9,1879.08,347.8,142.38,99.67,923.82,333.97
7393,20250105,12,1534.79,958.15,319.02,54.79,55.86,576.64,146.97
7394,20250105,13,4806.82,2954.17,988.86,366.79,224.75,1852.65,272.25
7395,20250105,14,3413.24,2449.95,723.44,145.45,103.85,963.29,-9.45
7396,20250105,15,1611.73,1079.03,306.85,55.13,78.89,532.7,91.83
7397,20250105,16,3152.08,1987.93,614.18,123.82,136.53,1164.15,289.62
7398,20250105,17,4645.01,3161.65,959.7,352.53,193.68,1483.36,-22.55
7399,20250105,18,3820.22,2126.27,468.42,185.91,146.09,1693.95,893.53
7400,20250105,19,4530.41,2885.38,544.04,150.57,190.86,1645.03,759.56
7401,20250105,20,200.7,114.19,27.03,13.46,8.24,86.51,37.78
7402,20250106,1,1874.79,1122.18,263.73,107.44,83.06,752.61,298.38
7403,20250106,2,1583.72,933.98,331.78,123.44,74.21,649.74,120.31
7404,20250106,3,2214.14,1307.36,341.34,127.18,78.02,906.78,360.24
7405,20250106,4,1368.22,895.36,252.96,94.22,57.04,472.86,68.64
7406,20250106,5,4633.76,2977.98,840.53,285.19,210.4,1655.78,319.66
7407,20250106,6,1592.98,904.29,205.9,100.07,52.8,688.69,329.92
7408,20250106,7,3011.42,1958.85,415.7,232.84,91.38,1052.57,312.65
7409,20250106,8,1386.61,927.98,297.86,46.63,56.38,458.63,57.76
7410,20250106,9,2456.23,1362.66,393.32,143.03,75.89,1093.57,481.33
7411,20250106,10,1750.28,939.46,222.96,97.57,69.19,810.82,421.1
7412,20250106,11,436.73,247.13,70.24,20.8,17.04,189.6,81.52
7413,20250106,12,2444.54,1581.87,395.61,141.52,105.46,862.67,220.08
7414,20250106,13,1674.41,1027.67,365.08,61.29,62.08,646.74,158.29
7415,20250106,14,4353.44,2783.57,611.7,269.35,154.48,1569.87,534.34
7416,20250106,15,3778.41,2571.59,665.84,129.84,159.51,1206.82,251.63
7417,20250106,16,3286.3,2182.71,600.7,100.37,115.32,1103.59,287.2
7418,20250106,17,1765.21,1269.35,240.55,83.79,73.72,495.86,97.8
7419,20250106,19,923.73,617.6,149.15,29.64,33.85,306.13,93.49
7420,20250106,20,1482.83,922.76,229.85,88.65,49.57,560.07,192.0
7421,20250107,1,5995.57,3273.76,1045.13,381.57,250.65,2721.81,1044.46
7422,20250107,2,5037.16,3048.04,627.92,161.61,220.17,1989.12,979.42
7423,20250107,3,3736.72,2341.45,663.78,210.99,116.24,1395.27,404.26
7424,20250107,4,3501.47,2139.01,619.65,263.07,151.72,1362.46,328.02
7425,20250107,5,1728.78,1072.06,363.74,107.3,71.84,656.72,113.84
7426,20250107,6,669.25,412.29,107.42,25.04,29.18,256.96,95.32
7427,20250107,7,5239.87,3212.18,727.93,322.03,184.24,2027.69,793.49
7428,20250107,8,3039.34,1738.68,513.24,216.42,94.29,1300.66,476.71
7429,20250107,9,1409.01,886.39,294.83,46.7,51.36,522.62,129.73
7430,20250107,10,3853.2,2311.76,631.72,161.61,155.38,1541.44,592.73
7431,20250107,11,703.53,428.97,120.63,28.87,22.24,274.56,102.82
7432,20250107,12,1386.5,928.58,285.35,109.88,44.78,457.92,17.91
7433,20250107,13,804.04,519.95,145.36,28.81,30.48,284.09,79.44
7434,20250107,14,4679.73,2797.55,812.09,273.09,205.39,1882.18,591.61
7435,20250107,15,1936.93,1068.26,409.81,59.77,81.34,868.67,317.75
7436,20250107,16,3985.52,2336.64,603.22,314.17,121.65,1648.88,609.84
7437,20250107,17,1308.38,796.04,271.49,55.98,59.58,512.34,125.29
7438,20250107,18,1399.9,878.9,291.06,66.97,61.85,521.0,101.12
7439,20250107,19,4697.13,2842.7,678.37,365.02,195.1,1854.43,615.94
7440,20250107,20,2518.92,1482.21,543.31,199.46,101.27,1036.71,192.67
7441,20250108,1,673.58,485.48,110.36,29.43,26.78,188.1,21.53
7442,20250108,2,4161.77,2528.23,901.36,295.62,203.04,1633.54,233.52
7443,20250108,3,2267.32,1506.8,435.48,157.35,98.36,760.52,69.33
7444,20250108,4,1021.81,699.17,145.38,70.72,36.18,322.64,70.36
7445,20250108,5,6266.9,3910.48,1138.01,383.84,256.88,2356.42,577.69
7446,20250108,6,3996.94,2778.27,773.33,228.27,128.26,1218.67,88.81
7447,20250108,7,5218.76,3196.51,699.72,276.01,188.04,2022.25,858.48
7448,20250108,8,2967.89,1899.39,376.04,185.5,126.57,1068.5,380.39
7449,20250108,9,3691.64,2371.34,786.97,139.17,175.0,1320.3,219.16
7450,20250108,10,1909.18,1212.24,243.51,88.53,75.49,696.94,289.41
7451,20250108,11,3785.76,2397.3,628.85,233.39,177.29,1388.46,348.93
7452,20250108,12,939.24,668.47,190.43,31.89,38.46,270.77,9.99
7453,20250108,13,1837.72,1225.31,264.89,118.08,81.76,612.41,147.68
7454,20250108,14,654.46,415.0,82.5,39.85,26.45,239.46,90.66
7455,20250108,15,4797.97,2929.24,974.17,176.52,194.03,1868.73,524.01
7456,20250108,16,2722.43,1850.18,522.08,128.14,114.02,872.25,108.01
7457,20250108,17,848.49,560.68,153.7,29.63,28.42,287.81,76.06
7458,20250108,18,858.26,459.75,124.44,59.69,40.47,398.51,173.91
7459,20250108,19,3944.12,2280.84,720.59,183.95,132.43,1663.28,626.31
7460,20250108,20,3834.6,2184.62,725.53,148.24,129.7,1649.98,646.51
7461,20250109,1,4441.29,2634.49,812.1,169.84,180.08,1806.8,644.78
7462,20250109,2,4158.28,2530.72,569.46,165.64,188.41,1627.56,704.05
7463,20250109,3,1346.24,904.63,171.36,105.56,40.59,441.61,124.1
7464,20250109,4,2285.93,1340.97,347.09,163.94,92.95,944.96,340.98
7465,20250109,5,6222.41,3816.46,1344.02,448.89,191.21,2405.95,421.83
7466,20250109,6,3990.5,2482.97,693.74,187.71,184.86,1507.53,441.22
7467,20250109,7,2210.52,1572.8,308.99,129.46,80.68,637.72,118.59
7468,20250109,8,899.04,592.29,135.71,34.69,30.97,306.75,105.38
7469,20250109,9,2999.25,1816.88,465.19,231.84,107.62,1182.37,377.72
7470,20250109,10,7474.26,4556.22,1044.09,251.16,323.68,2918.04,1299.11
7471,20250109,11,1175.24,870.11,209.45,75.08,39.87,305.13,-19.27
7472,20250109,12,1256.44,830.21,260.6,88.11,47.67,426.23,29.85
7473,20250109,13,3699.21,2562.44,446.89,210.58,125.75,1136.77,353.55
7474,20250109,14,1991.64,1085.28,328.56,151.23,60.73,906.36,365.84
7475,20250109,15,1364.18,995.47,196.48,90.07,59.06,368.71,23.1
7476,20250109,16,4205.36,2380.36,597.74,254.81,182.12,1825.0,790.33
7477,20250109,17,2863.83,1758.65,436.48,224.59,142.31,1105.18,301.8
7478,20250109,18,1639.42,1043.35,201.64,73.96,60.59,596.07,259.88
7479,20250109,19,1709.73,1050.53,272.08,101.03,51.54,659.2,234.55
7480,20250109,20,1498.41,1111.02,191.34,52.63,57.99,387.39,85.43
7481,20250110,1,3741.93,2462.44,535.74,285.93,121.07,1279.49,336.75
7482,20250110,2,4412.29,2593.7,913.85,207.38,196.35,1818.59,501.01
7483,20250110,3,2869.05,1912.11,480.46,93.14,135.58,956.94,247.76
7484,20250110,4,2304.32,1500.15,483.02,86.45,89.03,804.17,145.67
7485,20250110,5,1120.03,746.2,159.45,69.07,41.55,373.83,103.76
7486,20250110,6,4338.89,2698.76,592.38,195.16,189.01,1640.13,663.58
7487,20250110,7,3595.51,2059.93,769.42,245.87,112.73,1535.58,407.56
7488,20250110,8,2397.47,1684.6,376.13,90.2,90.54,712.87,156.0
7489,20250110,9,2897.71,1679.43,605.22,168.94,142.94,1218.28,301.18
7490,20250110,10,3979.39,2480.23,706.93,149.91,126.32,1499.16,516.0
7491,20250110,11,3755.25,2446.5,729.97,290.12,166.81,1308.75,121.85
7492,20250110,12,7525.31,4764.81,1198.6,543.19,325.61,2760.5,693.1
7493,20250110,13,2427.42,1535.58,413.93,105.26,113.62,891.84,259.03
7494,20250110,14,2802.34,1685.55,586.23,191.18,99.16,1116.79,240.22
7495,20250110,15,1674.6,1115.0,329.94,109.51,63.17,559.6,56.98
7496,20250110,16,3145.04,2023.02,539.75,143.69,153.05,1122.02,285.53
7497,20250110,17,4111.17,2687.63,733.61,308.9,176.46,1423.54,204.57
7498,20250110,18,1920.8,1213.51,360.93,85.82,95.98,707.29,164.56
7499,20250110,19,1061.75,672.65,195.61,61.08,34.76,389.1,97.65
7500,20250110,20,5069.83,3327.54,983.38,358.4,172.32,1742.29,228.19
7501,20250111,1,1348.29,817.14,279.11,59.17,54.35,531.15,138.52
7502,20250111,2,1571.5,926.32,252.58,93.35,52.61,645.18,246.64
7503,20250111,3,2087.94,1287.96,278.4,111.72,72.75,799.98,337.11
7504,20250111,4,4634.54,3154.15,973.69,253.87,178.15,1480.39,74.68
7505,20250111,5,2873.65,2017.52,456.36,99.49,98.43,856.13,201.85
7506,20250111,6,3424.07,2316.53,429.53,244.65,142.88,1107.54,290.48
7507,20250111,7,2247.9,1394.86,450.08,138.27,83.04,853.04,181.65
7508,20250111,8,2985.02,1757.15,517.2,141.97,145.15,1227.87,423.55
7509,20250111,9,5205.84,2825.99,937.58,188.55,182.11,2379.85,1071.61
7510,20250111,10,2478.97,1609.58,493.74,137.41,103.47,869.39,134.77
7511,20250111,11,1195.9,769.37,206.57,79.92,37.4,426.53,102.64
7512,20250111,12,2028.91,1293.12,245.8,135.06,64.94,735.79,289.99
7513,20250111,13,1691.79,1003.52,326.41,60.18,68.4,688.27,233.28
7514,20250111,14,4578.61,2727.18,687.1,158.77,216.05,1851.43,789.51
7515,20250111,15,3534.8,2104.7,483.86,200.62,123.95,1430.1,621.67
7516,20250111,16,1795.47,1143.55,363.52,123.6,71.03,651.92,93.77
7517,20250111,17,6457.63,3984.71,1183.72,455.51,287.31,2472.92,546.38
7518,20250111,18,6822.67,4332.86,1316.32,476.15,292.15,2489.81,405.19
7519,20250111,19,4557.53,2850.64,774.18,351.71,140.1,1706.89,440.9
7520,20250111,20,3203.09,1832.18,676.18,199.92,101.71,1370.91,393.1
7521,20250112,1,4197.28,2461.09,799.76,233.89,194.13,1736.19,508.41
7522,20250112,2,3637.51,2282.42,676.56,111.81,170.52,1355.09,396.2
7523,20250112,3,1278.99,776.14,244.26,80.04,59.24,502.85,119.31
7524,20250112,4,1559.02,863.59,235.73,116.11,48.37,695.43,295.22
7525,20250112,5,468.95,274.06,62.07,31.3,22.88,194.89,78.64
7526,20250112,6,2246.21,1503.67,321.86,127.53,79.91,742.54,213.24
7527,20250112,7,1733.87,1186.97,254.42,128.84,62.67,546.9,100.97
7528,20250112,8,2568.78,1611.15,349.66,99.15,127.49,957.63,381.33
7529,20250112,9,1093.3,653.42,158.55,69.65,37.52,439.88,174.16
7530,20250112,10,3201.39,2205.59,635.03,115.57,117.54,995.8,127.66
7531,20250112,11,1232.39,738.75,187.06,95.79,42.51,493.64,168.28
7532,20250112,12,738.05,477.86,135.14,36.49,22.22,260.19,66.34
7533,20250112,13,1183.59,807.5,219.33,74.01,50.43,376.09,32.32
7534,20250112,14,1603.3,859.42,277.62,51.32,69.14,743.88,345.8
7535,20250112,15,876.52,595.21,163.68,64.54,27.56,281.31,25.53
7536,20250112,16,2904.13,1896.34,586.96,182.12,101.87,1007.79,136.84
7537,20250112,17,1313.11,858.91,213.83,58.78,58.46,454.2,123.13
7538,20250112,18,1809.73,1158.4,360.98,81.09,62.94,651.33,146.32
7539,20250112,19,4922.91,3199.18,1046.61,385.42,235.5,1723.73,56.2
7540,20250112,20,3032.2,1914.69,605.4,194.76,92.84,1117.51,224.51
7541,20250113,1,2407.44,1412.01,405.72,113.03,101.22,995.43,375.46
7542,20250113,2,1960.9,1110.56,403.33,89.26,90.59,850.34,267.16
7543,20250113,3,3104.69,1841.43,649.32,184.28,96.71,1263.26,332.95
7544,20250113,4,2630.71,1804.96,390.24,93.87,111.98,825.75,229.66
7545,20250113,5,2053.35,1278.57,274.67,137.72,77.47,774.78,284.92
7546,20250113,6,3219.31,2189.43,674.28,118.11,159.46,1029.88,78.03
7547,20250113,7,1550.93,1048.66,186.25,110.35,72.42,502.27,133.25
7548,20250113,8,5030.05,3032.0,937.3,387.22,233.32,1998.05,440.21
7549,20250113,9,1531.38,901.25,218.25,112.25,62.47,630.13,237.16
7550,20250113,10,5016.34,3223.12,671.37,381.64,170.2,1793.22,570.01
7551,20250113,11,1445.97,1011.93,227.26,48.82,68.39,434.04,89.57
7552,20250113,12,4125.92,2453.43,693.65,219.81,136.09,1672.49,622.94
7553,20250113,13,2917.2,1772.27,381.92,219.05,118.25,1144.93,425.71
7554,20250113,14,2834.52,1618.61,360.66,198.18,87.37,1215.91,569.7
7555,20250113,15,2410.47,1489.97,398.51,181.71,85.86,920.5,254.42
7556,20250113,16,2205.12,1462.1,415.92,87.2,96.34,743.02,143.56
7557,20250113,17,3910.9,2453.95,851.79,282.02,149.09,1456.95,174.05
7558,20250113,18,4106.84,2535.25,538.23,197.48,152.85,1571.59,683.03
7559,20250113,19,2159.05,1287.52,286.26,170.36,92.46,871.53,322.45
7560,20250113,20,1921.72,1063.1,288.13,124.09,95.57,858.62,350.83
7561,20250114,1,207.62,139.68,39.78,14.0,8.39,67.94,5.77
7562,20250114,2,1995.88,1223.83,372.38,105.18,94.83,772.05,199.66
7563,20250114,3,2462.92,1735.92,440.64,171.57,78.57,727.0,36.22
7564,20250114,4,1797.51,1006.34,226.25,128.12,85.61,791.17,351.19
7565,20250114,5,6908.42,3937.74,1368.91,552.11,345.18,2970.68,704.48
7566,20250114,6,659.29,436.57,139.65,38.06,26.46,222.72,18.55
7567,20250114,7,2225.52,1363.87,314.48,136.96,108.44,861.65,301.77
7568,20250114,8,3371.71,1940.52,571.61,141.82,109.4,1431.19,608.36
7569,20250114,9,1527.16,889.77,293.18,105.47,72.18,637.39,166.56
7570,20250114,10,690.39,425.3,110.6,38.35,23.11,265.09,93.03
7571,20250114,11,2653.46,1827.5,555.09,114.35,95.6,825.96,60.92
7572,20250114,12,5934.06,3967.64,1208.93,348.65,224.51,1966.42,184.33
7573,20250114,13,4927.14,3167.58,857.89,198.25,147.91,1759.56,555.51
7574,20250114,14,5283.39,3309.97,1040.7,260.9,169.37,1973.42,502.45
7575,20250114,15,2975.06,2023.14,454.84,185.33,128.3,951.92,183.45
7576,20250114,16,3983.14,2385.66,482.56,218.74,148.5,1597.48,747.68
7577,20250114,17,1482.68,918.0,194.48,93.01,66.9,564.68,210.29
7578,20250114,18,2533.95,1485.57,506.99,138.19,85.7,1048.38,317.5
7579,20250114,19,3720.92,2430.12,739.28,205.69,119.35,1290.8,226.48
7580,20250114,20,1956.13,1419.09,303.45,68.22,66.46,537.04,98.91
7581,20250115,1,4941.28,3038.85,779.46,181.52,238.91,1902.43,702.54
7582,20250115,2,3215.47,1930.19,491.79,228.69,102.22,1285.28,462.58
7583,20250115,3,5839.23,3808.46,1107.35,459.86,247.22,2030.77,216.34
7584,20250115,4,2011.11,1426.97,387.35,107.34,61.35,584.14,28.1
7585,20250115,5,1731.6,1136.85,266.85,122.65,58.43,594.75,146.82
7586,20250115,6,6061.24,4020.01,1007.06,203.05,217.51,2041.23,613.61
7587,20250115,7,2060.31,1501.21,366.68,94.96,85.23,559.1,12.23
7588,20250115,8,2124.76,1326.33,374.0,146.32,91.7,798.43,186.41
7589,20250115,9,1542.85,985.68,234.21,85.29,52.85,557.17,184.82
7590,20250115,10,2451.65,1438.62,367.72,130.1,93.5,1013.03,421.71
7591,20250115,11,3087.5,1925.84,542.55,170.41,99.92,1161.66,348.78
7592,20250115,12,3640.36,2476.3,627.59,151.81,130.88,1164.06,253.78
7593,20250115,13,3023.67,1954.37,462.85,153.39,111.06,1069.3,342.0
7594,20250115,14,823.9,526.22,153.43,44.55,34.94,297.68,64.76
7595,20250115,15,5622.22,3783.69,1178.9,449.0,265.31,1838.53,-54.68
7596,20250115,16,2171.46,1205.01,322.23,83.18,85.66,966.45,475.38
7597,20250115,17,3516.43,2278.76,454.08,131.28,106.14,1237.67,546.17
7598,20250115,18,470.28,310.19,75.21,27.15,20.54,160.09,37.19
7599,20250115,19,1899.38,1151.37,332.05,125.0,57.05,748.01,233.91
7600,20250115,20,1819.59,1188.93,310.62,58.17,65.54,630.66,196.33
7601,20250116,1,3713.01,2266.77,676.95,114.61,159.94,1446.24,494.74
7602,20250116,2,2575.64,1583.45,363.41,172.76,125.13,992.19,330.89
7603,20250116,3,1792.54,1085.02,264.64,110.76,75.41,707.52,256.71
7604,20250116,4,3819.19,2571.06,486.03,208.38,182.41,1248.13,371.31
7605,20250116,5,4617.81,2686.86,731.27,328.96,191.77,1930.95,678.95
7606,20250116,6,5022.4,3168.6,940.47,164.31,189.76,1853.8,559.26
7607,20250116,7,2137.84,1488.47,385.99,123.84,66.87,649.37,72.67
7608,20250116,8,3212.47,2046.91,607.67,202.41,126.08,1165.56,229.4
7609,20250116,9,1963.68,1015.49,351.48,118.15,65.42,948.19,413.14
7610,20250116,10,1705.83,1125.48,302.15,76.94,84.41,580.35,116.85
7611,20250116,11,3521.44,2197.35,736.08,213.71,170.03,1324.09,204.27
7612,20250116,12,5055.26,3167.64,993.89,212.17,236.53,1887.62,445.03
7613,20250116,13,4973.98,3228.36,1088.4,231.3,227.26,1745.62,198.66
7614,20250116,14,3572.32,2125.23,660.76,239.49,138.49,1447.09,408.35
7615,20250116,15,1464.56,1005.14,235.56,64.15,55.86,459.42,103.85
7616,20250116,16,4737.57,2955.44,963.18,287.13,176.46,1782.13,355.36
7617,20250116,17,2116.2,1336.44,276.26,77.88,103.53,779.76,322.09
